[2025-01-11 13:31:37,460: INFO: main: Welcome to our custom log]
[2025-02-20 03:34:37,227: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-02-20 03:34:40,007: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:34:40] "POST /predict HTTP/1.1" 200 -]
[2025-02-20 03:35:03,696: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-02-20 03:35:06,507: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:35:06] "POST /predict HTTP/1.1" 200 -]
[2025-02-20 03:35:17,913: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-02-20 03:35:19,512: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:35:19] "POST /predict HTTP/1.1" 200 -]
[2025-02-20 03:38:49,331: INFO: _internal:  * Detected change in 'C:\\Users\\Dell\\python\\PROJECT\\MLOPS\\Kidney-Disease\\src\\CNNclassifier\\pipeline\\prediction.py', reloading]
[2025-02-20 03:38:51,437: INFO: _internal:  * Restarting with stat]
[2025-02-20 03:40:03,133: INFO: _internal: [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8080
 * Running on http://192.168.90.156:8080]
[2025-02-20 03:40:03,134: INFO: _internal: [33mPress CTRL+C to quit[0m]
[2025-02-20 03:40:03,141: INFO: _internal:  * Restarting with stat]
[2025-02-20 03:40:16,813: WARNING: _internal:  * Debugger is active!]
[2025-02-20 03:40:16,821: INFO: _internal:  * Debugger PIN: 248-427-198]
[2025-02-20 03:40:17,526: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:40:17] "GET / HTTP/1.1" 200 -]
[2025-02-20 03:40:28,392: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:40:28] "GET / HTTP/1.1" 200 -]
[2025-02-20 03:40:55,078: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:40:55] "POST /predict HTTP/1.1" 200 -]
[2025-02-20 03:41:03,392: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:41:03] "POST /predict HTTP/1.1" 200 -]
[2025-02-20 03:41:59,328: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:41:59] "POST /predict HTTP/1.1" 200 -]
[2025-02-20 03:42:09,353: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:42:09] "POST /predict HTTP/1.1" 200 -]
[2025-02-20 03:42:38,664: INFO: _internal:  * Detected change in 'C:\\Users\\Dell\\python\\PROJECT\\MLOPS\\Kidney-Disease\\src\\CNNclassifier\\pipeline\\prediction.py', reloading]
[2025-02-20 03:42:40,077: INFO: _internal:  * Restarting with stat]
[2025-02-20 03:42:54,037: WARNING: _internal:  * Debugger is active!]
[2025-02-20 03:42:54,053: INFO: _internal:  * Debugger PIN: 248-427-198]
[2025-02-20 03:42:54,698: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:42:54] "GET / HTTP/1.1" 200 -]
[2025-02-20 03:43:07,267: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:43:07] "POST /predict HTTP/1.1" 200 -]
[2025-02-20 03:43:18,682: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:43:18] "POST /predict HTTP/1.1" 200 -]
[2025-02-20 03:43:30,968: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:43:30] "POST /predict HTTP/1.1" 200 -]
[2025-02-20 03:43:41,608: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:43:41] "POST /predict HTTP/1.1" 200 -]
[2025-02-20 03:43:55,999: WARNING: polymorphic_function: 5 out of the last 5 calls to <function TensorFlowTrainer.make_predict_function.<locals>.one_step_on_data_distributed at 0x000001B901875A20> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has reduce_retracing=True option that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.]
[2025-02-20 03:43:56,041: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:43:56] "POST /predict HTTP/1.1" 200 -]
[2025-02-20 03:45:59,198: INFO: _internal:  * Detected change in 'C:\\Users\\Dell\\python\\PROJECT\\MLOPS\\Kidney-Disease\\src\\CNNclassifier\\pipeline\\prediction.py', reloading]
[2025-02-20 03:46:01,227: INFO: _internal:  * Restarting with stat]
[2025-02-20 03:46:21,343: WARNING: _internal:  * Debugger is active!]
[2025-02-20 03:46:21,355: INFO: _internal:  * Debugger PIN: 248-427-198]
[2025-02-20 03:46:45,672: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:46:45] "GET / HTTP/1.1" 200 -]
[2025-02-20 03:46:51,899: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:46:51] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -]
[2025-02-20 03:47:01,383: INFO: _internal:  * Detected change in 'C:\\Users\\Dell\\python\\PROJECT\\MLOPS\\Kidney-Disease\\src\\CNNclassifier\\pipeline\\prediction.py', reloading]
[2025-02-20 03:47:02,351: INFO: _internal:  * Restarting with stat]
[2025-02-20 03:47:14,096: WARNING: _internal:  * Debugger is active!]
[2025-02-20 03:47:14,104: INFO: _internal:  * Debugger PIN: 248-427-198]
[2025-02-20 03:47:26,697: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:47:26] "GET / HTTP/1.1" 200 -]
[2025-02-20 03:47:33,396: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:47:33] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -]
[2025-02-20 03:47:35,161: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:47:35] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -]
[2025-02-20 03:48:31,511: INFO: _internal:  * Detected change in 'C:\\Users\\Dell\\python\\PROJECT\\MLOPS\\Kidney-Disease\\src\\CNNclassifier\\pipeline\\prediction.py', reloading]
[2025-02-20 03:48:32,536: INFO: _internal:  * Restarting with stat]
[2025-02-20 03:48:46,665: WARNING: _internal:  * Debugger is active!]
[2025-02-20 03:48:46,685: INFO: _internal:  * Debugger PIN: 248-427-198]
[2025-02-20 03:49:01,913: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:49:01] "GET / HTTP/1.1" 200 -]
[2025-02-20 03:49:23,175: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:49:23] "POST /predict HTTP/1.1" 200 -]
[2025-02-20 03:49:32,528: INFO: _internal: 127.0.0.1 - - [20/Feb/2025 03:49:32] "POST /predict HTTP/1.1" 200 -]
[2025-02-20 15:39:00,786: INFO: _internal: [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8080
 * Running on http://192.168.90.156:8080]
[2025-02-20 15:39:00,794: INFO: _internal: [33mPress CTRL+C to quit[0m]
[2025-02-20 15:39:00,807: INFO: _internal:  * Restarting with stat]
[2025-02-20 15:39:16,441: WARNING: _internal:  * Debugger is active!]
[2025-02-20 15:39:16,450: INFO: _internal:  * Debugger PIN: 248-427-198]
[2025-02-20 15:39:21,776: INFO: _internal: 192.168.90.156 - - [20/Feb/2025 15:39:21] "GET / HTTP/1.1" 200 -]
[2025-02-20 15:39:23,264: INFO: _internal: 192.168.90.156 - - [20/Feb/2025 15:39:23] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -]
[2025-02-20 15:40:12,541: INFO: _internal: 192.168.90.156 - - [20/Feb/2025 15:40:12] "POST /predict HTTP/1.1" 200 -]
[2025-02-22 11:22:28,763: INFO: _internal: [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8080
 * Running on http://192.168.90.156:8080]
[2025-02-22 11:22:28,772: INFO: _internal: [33mPress CTRL+C to quit[0m]
[2025-02-22 11:22:28,789: INFO: _internal:  * Restarting with stat]
[2025-02-22 11:22:40,153: WARNING: _internal:  * Debugger is active!]
[2025-02-22 11:22:40,153: INFO: _internal:  * Debugger PIN: 248-427-198]
[2025-02-22 11:23:00,647: INFO: _internal: 127.0.0.1 - - [22/Feb/2025 11:23:00] "GET / HTTP/1.1" 200 -]
[2025-02-22 11:23:01,671: INFO: _internal: 127.0.0.1 - - [22/Feb/2025 11:23:01] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -]
[2025-02-22 11:23:17,308: INFO: _internal: 127.0.0.1 - - [22/Feb/2025 11:23:17] "POST /predict HTTP/1.1" 200 -]
[2025-02-22 11:23:46,158: INFO: _internal: 127.0.0.1 - - [22/Feb/2025 11:23:46] "POST /predict HTTP/1.1" 200 -]
